2018-2-6,squat,8,95
2018-2-6,squat,6,125
2018-2-6,squat,2,145
2018-2-6,squat,3,145
2018-2-6,squat,3,145
2018-2-6,squat,3,145
2018-2-6,squat,4,145
2018-2-6,squat,5,135
2018-2-6,squat,5,125
2018-2-5,bench,10,45
2018-2-5,bench,8,75
2018-2-5,bench,8,85
2018-2-5,bench,8,85
2018-2-5,bench,4,90
2018-2-5,bench,4,90
2018-2-5,bench,4,90
2018-2-5,bench,3,90
2018-2-2,squat,10,45
2018-2-2,squat,8,95
2018-2-2,squat,6,125
2018-2-2,squat,3,145
2018-2-2,squat,4,145
2018-2-2,squat,4,145
2018-2-2,squat,5,115
2018-2-2,bench,10,45
2018-2-2,bench,8,75
2018-2-2,bench,8,85
2018-2-2,bench,8,85
2018-2-2,bench,4,90
2018-2-2,bench,4,90
2018-2-2,bench,4,90
2018-1-31,deadlift,8,95
2018-1-31,deadlift,5,135
2018-1-31,deadlift,3,155
2018-1-31,deadlift,3,155
2018-1-31,deadlift,3,155
2018-1-31,squat,10,45
2018-1-31,squat,8,95
2018-1-31,squat,5,125
2018-1-31,squat,3,145
2018-1-31,squat,3,145
2018-1-31,squat,3,145
2018-1-31,squat,4,145
2018-1-31,squat,4,110
2018-1-30,bench,10,45
2018-1-30,bench,8,75
2018-1-30,bench,8,85
2018-1-30,bench,8,85
2018-1-30,bench,4,90
2018-1-30,bench,4,90
2018-1-30,bench,4,90
2018-1-30,bench,5,80
2018-1-27,deadlift,8,95
2018-1-27,deadlift,6,135
2018-1-27,deadlift,4,155
2018-1-27,deadlift,4,155
2018-1-27,deadlift,4,155
2018-1-27,deadlift,6,145
2018-1-27,squat,10,45
2018-1-27,squat,8,95
2018-1-27,squat,6,125
2018-1-27,squat,3,145
2018-1-27,squat,5,145
2018-1-27,squat,5,145
2018-1-27,squat,2,145
2018-1-27,bench,10,45
2018-1-27,bench,8,75
2018-1-27,bench,7,85
2018-1-27,bench,8,85
2018-1-27,bench,8,85
2018-1-27,bench,8,85
2018-1-27,bench,3,90
2018-1-27,bench,3,90
2018-1-24,squat,4,85
2018-1-23,bench,10,45
2018-1-23,bench,8,75
2018-1-23,bench,6,85
2018-1-23,bench,7,85
2018-1-23,bench,7,85
2018-1-23,bench,7,85
2018-1-23,bench,5,80
2018-1-23,bench,5,80
2018-1-20,deadlift,10,45
2018-1-20,deadlift,8,105
2018-1-20,deadlift,5,135
2018-1-20,deadlift,5,145
2018-1-20,deadlift,4,150
2018-1-20,deadlift,4,150
2018-1-20,deadlift,5,135
2018-1-20,squat,10,45
2018-1-20,squat,6,95
2018-1-20,squat,6,120
2018-1-20,squat,5,140
2018-1-20,squat,4,145
2018-1-20,squat,4,145
2018-1-20,squat,4,145
2018-1-20,squat,5,135
2018-1-20,squat,5,135
2018-1-18,bench,10,45
2018-1-18,bench,8,75
2018-1-18,bench,6,85
2018-1-18,bench,7,85
2018-1-18,bench,7,85
2018-1-18,bench,7,85
2018-1-18,bench,7,85
2018-1-16,deadlift,8,115
2018-1-16,deadlift,5,135
2018-1-16,deadlift,3,155
2018-1-16,deadlift,4,155
2018-1-16,deadlift,4,155
2018-1-16,squat,10,45
2018-1-16,squat,8,100
2018-1-16,squat,5,125
2018-1-16,squat,4,145
2018-1-16,squat,4,145
2018-1-16,squat,4,145
2018-1-16,squat,4,105
2018-1-15,bench,10,45
2018-1-15,bench,8,75
2018-1-15,bench,6,85
2018-1-15,bench,6,85
2018-1-15,bench,6,85
2018-1-15,bench,6,85
2018-1-15,bench,6,85
2018-1-15,bench,6,85
2018-1-15,bench,5,75
2018-1-15,bench,5,80
2018-1-13,deadlift,8,45
2018-1-13,deadlift,6,115
2018-1-13,deadlift,5,135
2018-1-13,deadlift,4,155
2018-1-13,deadlift,5,155
2018-1-13,deadlift,4,155
2018-1-13,deadlift,5,155
2018-1-13,deadlift,6,135
2018-1-13,squat,10,45
2018-1-13,squat,8,100
2018-1-13,squat,5,125
2018-1-13,squat,5,145
2018-1-13,squat,5,145
2018-1-13,squat,4,145
2018-1-13,squat,4,145
2018-1-13,squat,4,115
2018-1-12,bench,10,45
2018-1-12,bench,8,75
2018-1-12,bench,6,85
2018-1-12,bench,6,85
2018-1-12,bench,5,85
2018-1-12,bench,5,85
2018-1-12,bench,4,85
2018-1-12,bench,4,85
2018-1-12,bench,3,85
2018-1-12,bench,3,85
2018-1-9,deadlift,8,45
2018-1-9,deadlift,8,105
2018-1-9,deadlift,5,135
2018-1-9,deadlift,4,150
2018-1-9,deadlift,4,155
2018-1-9,deadlift,4,155
2018-1-9,deadlift,4,155
2018-1-9,squat,10,45
2018-1-9,squat,8,95
2018-1-9,squat,5,115
2018-1-9,squat,5,135
2018-1-9,squat,5,145
2018-1-9,squat,5,145
2018-1-9,squat,4,145
2018-1-9,squat,5,145
2018-1-9,squat,5,105
2018-1-9,squat,5,105
2018-1-8,bench,10,45
2018-1-8,bench,8,75
2018-1-8,bench,6,85
2018-1-8,bench,7,85
2018-1-8,bench,7,85
2018-1-8,bench,8,85
2018-1-8,bench,5,75
2018-1-8,bench,5,75
2018-1-6,deadlift,8,95
2018-1-6,deadlift,5,125
2018-1-6,deadlift,5,145
2018-1-6,deadlift,4,150
2018-1-6,deadlift,4,150
2018-1-6,deadlift,4,150
2018-1-6,deadlift,5,135
2018-1-6,deadlift,5,135
2018-1-6,deadlift,5,135
2018-1-6,squat,10,45
2018-1-6,squat,8,95
2018-1-6,squat,5,115
2018-1-6,squat,5,135
2018-1-6,squat,5,140
2018-1-6,squat,5,140
2018-1-6,squat,3,145
2018-1-6,squat,3,145
2018-1-6,squat,4,145
2018-1-6,squat,5,110
2018-1-6,squat,5,110
2018-1-4,bench,10,45
2018-1-4,bench,8,75
2018-1-4,bench,5,85
2018-1-4,bench,6,85
2018-1-4,bench,6,85
2018-1-4,bench,6,85
2018-1-4,bench,6,85
2018-1-4,bench,6,70
2018-1-2,deadlift,8,45
2018-1-2,deadlift,6,115
2018-1-2,deadlift,5,135
2018-1-2,deadlift,5,145
2018-1-2,deadlift,4,150
2018-1-2,deadlift,4,150
2018-1-2,deadlift,4,150
2018-1-2,squat,10,45
2018-1-2,squat,7,95
2018-1-2,squat,5,115
2018-1-2,squat,5,135
2018-1-2,squat,5,140
2018-1-2,squat,3,145
2018-1-2,squat,3,145
2018-1-2,squat,3,145
2018-1-2,squat,5,105
2018-1-1,bench,10,45
2018-1-1,bench,8,75
2018-1-1,bench,5,85
2018-1-1,bench,6,85
2018-1-1,bench,6,85
2018-1-1,bench,5,85
2018-1-1,bench,6,70
2018-1-1,bench,6,70
2017-12-30,deadlift,8,95
2017-12-30,deadlift,5,125
2017-12-30,deadlift,3,145
2017-12-30,deadlift,4,145
2017-12-30,deadlift,4,145
2017-12-30,deadlift,5,145
2017-12-30,deadlift,5,135
2017-12-30,squat,10,45
2017-12-30,squat,8,95
2017-12-30,squat,5,115
2017-12-30,squat,5,135
2017-12-30,squat,4,140
2017-12-30,squat,4,140
2017-12-30,squat,4,140
2017-12-30,squat,5,95
2017-12-29,bench,10,45
2017-12-29,bench,8,75
2017-12-29,bench,6,85
2017-12-29,bench,6,85
2017-12-29,bench,6,85
2017-12-29,bench,6,85
2017-12-29,bench,5,85
2017-12-29,bench,7,70
2017-12-26,squat,5,95
2017-12-26,squat,5,100
2017-12-26,bench,10,45
2017-12-26,bench,10,75
2017-12-26,bench,5,85
2017-12-26,bench,5,85
2017-12-26,bench,5,85
2017-12-26,bench,6,85
2017-12-26,bench,6,70
2017-12-26,bench,7,70
2017-12-22,deadlift,7,105
2017-12-22,deadlift,5,125
2017-12-22,deadlift,5,140
2017-12-22,deadlift,5,140
2017-12-22,deadlift,5,140
2017-12-22,deadlift,5,140
2017-12-22,squat,10,45
2017-12-22,squat,6,95
2017-12-22,squat,6,115
2017-12-22,squat,5,135
2017-12-22,squat,5,135
2017-12-22,squat,5,135
2017-12-22,squat,5,135
2017-12-22,squat,5,105
2017-12-19,deadlift,6,95
2017-12-19,deadlift,6,125
2017-12-19,deadlift,5,140
2017-12-19,deadlift,5,140
2017-12-19,deadlift,4,145
2017-12-19,deadlift,4,145
2017-12-19,deadlift,3,135
2017-12-19,squat,10,45
2017-12-19,squat,6,100
2017-12-19,squat,5,120
2017-12-19,squat,4,140
2017-12-19,squat,4,140
2017-12-19,squat,4,140
2017-12-19,squat,4,140
2017-12-19,squat,3,140
2017-12-19,squat,3,140
2017-12-19,squat,5,105
2017-12-18,bench,10,45
2017-12-18,bench,8,75
2017-12-18,bench,5,85
2017-12-18,bench,5,85
2017-12-18,bench,5,85
2017-12-18,bench,5,85
2017-12-18,bench,5,85
2017-12-18,bench,5,75
2017-12-16,deadlift,8,95
2017-12-16,deadlift,6,125
2017-12-16,deadlift,5,140
2017-12-16,deadlift,5,145
2017-12-16,deadlift,3,150
2017-12-16,deadlift,3,150
2017-12-16,deadlift,5,135
2017-12-16,squat,10,45
2017-12-16,squat,8,95
2017-12-16,squat,6,120
2017-12-16,squat,3,140
2017-12-16,squat,3,140
2017-12-16,squat,3,140
2017-12-16,squat,3,140
2017-12-16,squat,5,105
2017-12-16,squat,5,105
2017-12-15,bench,10,45
2017-12-15,bench,8,75
2017-12-15,bench,7,80
2017-12-15,bench,8,80
2017-12-15,bench,8,80
2017-12-15,bench,8,80
2017-12-15,bench,5,85
2017-12-15,bench,5,85
2017-12-11,bench,10,45
2017-12-11,bench,8,75
2017-12-11,bench,6,85
2017-12-11,bench,6,85
2017-12-11,bench,6,85
2017-12-11,bench,6,85
2017-12-11,bench,5,75
2017-12-11,bench,5,75
2017-12-9,deadlift,7,95
2017-12-9,deadlift,6,125
2017-12-9,deadlift,4,145
2017-12-9,deadlift,4,145
2017-12-9,deadlift,4,145
2017-12-9,squat,10,45
2017-12-9,squat,6,95
2017-12-9,squat,5,120
2017-12-9,squat,4,140
2017-12-9,squat,5,140
2017-12-9,squat,5,140
2017-12-9,squat,5,105
2017-12-8,bench,10,45
2017-12-8,bench,7,75
2017-12-8,bench,5,85
2017-12-8,bench,5,85
2017-12-8,bench,5,85
2017-12-8,bench,5,85
2017-12-8,bench,5,85
2017-12-8,bench,5,75
2017-12-6,deadlift,8,95
2017-12-6,deadlift,6,120
2017-12-6,deadlift,4,145
2017-12-6,deadlift,4,145
2017-12-6,deadlift,3,150
2017-12-6,deadlift,3,150
2017-12-6,squat,10,45
2017-12-6,squat,8,95
2017-12-6,squat,6,115
2017-12-6,squat,5,135
2017-12-6,squat,3,140
2017-12-6,squat,4,140
2017-12-6,squat,4,140
2017-12-6,squat,4,140
2017-12-6,squat,5,105
2017-12-4,bench,10,45
2017-12-4,bench,8,75
2017-12-4,bench,7,85
2017-12-4,bench,7,85
2017-12-4,bench,7,85
2017-12-4,bench,6,85
2017-12-4,bench,7,85
2017-12-4,bench,5,75
2017-12-2,deadlift,8,95
2017-12-2,deadlift,7,120
2017-12-2,deadlift,5,140
2017-12-2,deadlift,4,145
2017-12-2,deadlift,4,145
2017-12-2,deadlift,3,145
2017-12-2,deadlift,5,105
2017-12-2,squat,10,45
2017-12-2,squat,8,95
2017-12-2,squat,6,120
2017-12-2,squat,3,140
2017-12-2,squat,3,140
2017-12-2,squat,4,140
2017-12-2,squat,4,140
2017-12-2,squat,5,100
2017-12-1,bench,10,45
2017-12-1,bench,8,75
2017-12-1,bench,6,85
2017-12-1,bench,6,85
2017-12-1,bench,6,85
2017-12-1,bench,6,85
2017-12-1,bench,6,85
2017-11-29,bench,10,45
2017-11-29,bench,8,75
2017-11-29,bench,6,85
2017-11-29,bench,6,85
2017-11-29,bench,6,85
2017-11-29,bench,6,85
2017-11-29,bench,5,85
2017-11-29,bench,5,85
2017-11-29,bench,5,75
2017-11-29,bench,5,75
2017-11-25,deadlift,8,75
2017-11-25,deadlift,8,95
2017-11-25,deadlift,6,120
2017-11-25,deadlift,5,140
2017-11-25,deadlift,4,145
2017-11-25,deadlift,4,145
2017-11-25,deadlift,4,145
2017-11-25,deadlift,5,105
2017-11-25,squat,10,45
2017-11-25,squat,8,95
2017-11-25,squat,6,115
2017-11-25,squat,5,135
2017-11-25,squat,5,135
2017-11-25,squat,5,135
2017-11-25,squat,5,135
2017-11-25,squat,5,100
2017-11-25,squat,5,105
2017-11-24,bench,10,45
2017-11-24,bench,8,75
2017-11-24,bench,8,80
2017-11-24,bench,6,85
2017-11-24,bench,6,85
2017-11-24,bench,6,85
2017-11-24,bench,6,85
2017-11-24,bench,6,85
2017-11-24,bench,5,85
2017-11-24,bench,5,70
2017-11-24,bench,5,75
2017-11-19,deadlift,10,65
2017-11-19,deadlift,8,95
2017-11-19,deadlift,6,120
2017-11-19,deadlift,4,140
2017-11-19,deadlift,4,140
2017-11-19,deadlift,4,140
2017-11-19,deadlift,4,140
2017-11-19,deadlift,4,140
2017-11-19,deadlift,5,95
2017-11-19,squat,10,45
2017-11-19,squat,8,95
2017-11-19,squat,6,115
2017-11-19,squat,5,135
2017-11-19,squat,5,135
2017-11-19,squat,5,135
2017-11-19,squat,5,135
2017-11-19,squat,5,135
2017-11-19,squat,5,95
2017-11-18,bench,10,45
2017-11-18,bench,8,70
2017-11-18,bench,7,80
2017-11-18,bench,5,85
2017-11-18,bench,4,85
2017-11-18,bench,5,85
2017-11-18,bench,5,85
2017-11-18,bench,5,75
2017-11-18,bench,5,75
2017-11-15,deadlift,5,95
2017-11-15,deadlift,5,100
2017-11-15,deadlift,5,100
2017-11-14,squat,10,45
2017-11-14,squat,8,95
2017-11-14,squat,6,115
2017-11-14,squat,4,135
2017-11-14,squat,4,135
2017-11-14,squat,5,135
2017-11-14,squat,5,135
2017-11-14,squat,5,135
2017-11-14,squat,5,95
2017-11-14,squat,5,100
2017-11-13,bench,8,45
2017-11-13,bench,8,70
2017-11-13,bench,7,80
2017-11-13,bench,6,85
2017-11-13,bench,6,85
2017-11-13,bench,6,85
2017-11-13,bench,5,85
2017-11-13,bench,6,85
2017-11-13,bench,5,75
2017-11-11,deadlift,8,65
2017-11-11,deadlift,7,95
2017-11-11,deadlift,6,115
2017-11-11,deadlift,5,135
2017-11-11,deadlift,5,140
2017-11-11,deadlift,5,140
2017-11-11,deadlift,5,140
2017-11-11,deadlift,4,95
2017-11-11,deadlift,5,95
2017-11-11,squat,8,45
2017-11-11,squat,7,85
2017-11-11,squat,5,105
2017-11-11,squat,5,125
2017-11-11,squat,5,130
2017-11-11,squat,5,130
2017-11-11,squat,3,135
2017-11-11,squat,3,135
2017-11-11,squat,3,135
2017-11-11,squat,5,95
2017-11-11,squat,5,95
2017-11-10,bench,10,45
2017-11-10,bench,8,70
2017-11-10,bench,7,80
2017-11-10,bench,6,85
2017-11-10,bench,6,85
2017-11-10,bench,6,85
2017-11-10,bench,6,85
2017-11-10,bench,6,85
2017-11-10,bench,5,75
2017-11-10,bench,5,65
2017-11-7,deadlift,8,65
2017-11-7,deadlift,8,95
2017-11-7,deadlift,5,120
2017-11-7,deadlift,5,135
2017-11-7,deadlift,5,135
2017-11-7,deadlift,5,135
2017-11-7,deadlift,5,135
2017-11-7,deadlift,5,95
2017-11-7,deadlift,5,95
2017-11-7,squat,10,45
2017-11-7,squat,7,95
2017-11-7,squat,5,120
2017-11-7,squat,5,130
2017-11-7,squat,3,135
2017-11-7,squat,3,135
2017-11-7,squat,3,135
2017-11-7,squat,3,135
2017-11-7,squat,5,95
2017-11-7,squat,5,95
2017-11-6,bench,10,45
2017-11-6,bench,8,70
2017-11-6,bench,8,80
2017-11-6,bench,5,85
2017-11-6,bench,5,85
2017-11-6,bench,5,85
2017-11-6,bench,5,85
2017-11-6,bench,5,85
2017-11-6,bench,5,75
2017-11-4,deadlift,8,70
2017-11-4,deadlift,8,95
2017-11-4,deadlift,7,115
2017-11-4,deadlift,4,135
2017-11-4,deadlift,5,135
2017-11-4,deadlift,4,135
2017-11-4,deadlift,4,135
2017-11-4,deadlift,5,95
2017-11-4,deadlift,5,95
2017-11-4,squat,10,45
2017-11-4,squat,7,95
2017-11-4,squat,6,115
2017-11-4,squat,5,125
2017-11-4,squat,5,130
2017-11-4,squat,5,130
2017-11-4,squat,5,130
2017-11-4,squat,5,130
2017-11-3,bench,8,45
2017-11-3,bench,8,70
2017-11-3,bench,7,80
2017-11-3,bench,5,85
2017-11-3,bench,5,85
2017-11-3,bench,5,85
2017-11-3,bench,4,85
2017-11-3,bench,5,85
2017-11-3,bench,4,75
2017-11-3,bench,5,75
2017-11-1,squat,10,45
2017-11-1,squat,8,85
2017-11-1,squat,6,105
2017-11-1,squat,5,125
2017-11-1,squat,5,130
2017-11-1,squat,5,130
2017-11-1,squat,5,130
2017-11-1,squat,5,130
2017-11-1,squat,5,120
2017-11-1,squat,5,120
2017-11-1,squat,5,100
2017-10-31,bench,10,45
2017-10-31,bench,8,65
2017-10-31,bench,7,75
2017-10-31,bench,6,80
2017-10-31,bench,5,85
2017-10-31,bench,5,85
2017-10-31,bench,5,85
2017-10-31,bench,4,85
2017-10-31,bench,4,85
2017-10-31,bench,5,70
2017-10-31,bench,5,70
2017-10-28,deadlift,8,65
2017-10-28,deadlift,8,95
2017-10-28,deadlift,5,115
2017-10-28,deadlift,5,125
2017-10-28,deadlift,5,125
2017-10-28,deadlift,5,125
2017-10-28,deadlift,5,130
2017-10-28,deadlift,5,130
2017-10-28,deadlift,3,135
2017-10-28,deadlift,3,135
2017-10-28,squat,8,45
2017-10-28,squat,8,85
2017-10-28,squat,6,105
2017-10-28,squat,5,125
2017-10-28,squat,5,130
2017-10-28,squat,5,130
2017-10-28,squat,5,130
2017-10-28,squat,5,95
2017-10-28,squat,5,95
2017-10-26,bench,8,45
2017-10-26,bench,8,70
2017-10-26,bench,6,80
2017-10-26,bench,5,85
2017-10-26,bench,4,85
2017-10-26,bench,4,85
2017-10-26,bench,4,85
2017-10-26,bench,4,85
2017-10-26,bench,5,70
2017-10-26,bench,5,70
2017-10-24,deadlift,7,65
2017-10-24,deadlift,7,95
2017-10-24,deadlift,6,115
2017-10-24,deadlift,5,125
2017-10-24,deadlift,5,125
2017-10-24,deadlift,5,125
2017-10-24,deadlift,5,125
2017-10-24,deadlift,5,125
2017-10-24,squat,8,45
2017-10-24,squat,7,85
2017-10-24,squat,6,105
2017-10-24,squat,5,125
2017-10-24,squat,5,130
2017-10-24,squat,5,130
2017-10-24,squat,5,130
2017-10-24,squat,5,130
2017-10-24,squat,5,130
2017-10-24,squat,5,85
2017-10-23,bench,10,45
2017-10-23,bench,8,70
2017-10-23,bench,5,80
2017-10-23,bench,6,80
2017-10-23,bench,7,80
2017-10-23,bench,3,85
2017-10-23,bench,3,85
2017-10-23,bench,3,85
2017-10-23,bench,5,70
2017-10-23,bench,5,70
2017-10-21,squat,10,45
2017-10-21,squat,7,95
2017-10-21,squat,5,115
2017-10-21,squat,5,125
2017-10-21,squat,5,125
2017-10-21,squat,5,125
2017-10-21,squat,5,125
2017-10-21,squat,5,125
2017-10-20,bench,10,45
2017-10-20,bench,8,70
2017-10-20,bench,6,80
2017-10-20,bench,7,80
2017-10-20,bench,3,85
2017-10-20,bench,3,85
2017-10-20,bench,3,85
2017-10-20,bench,3,85
2017-10-20,bench,5,70
2017-10-20,bench,5,70
2017-10-18,deadlift,8,65
2017-10-18,deadlift,6,95
2017-10-18,deadlift,5,125
2017-10-18,deadlift,4,135
2017-10-18,deadlift,4,135
2017-10-18,deadlift,4,135
2017-10-18,squat,8,45
2017-10-18,squat,7,85
2017-10-18,squat,5,105
2017-10-18,squat,5,125
2017-10-18,squat,5,125
2017-10-18,squat,5,125
2017-10-18,squat,4,130
2017-10-18,squat,5,130
2017-10-18,squat,5,130
2017-10-18,squat,5,95
2017-10-18,squat,5,95
2017-10-17,bench,8,45
2017-10-17,bench,8,65
2017-10-17,bench,6,75
2017-10-17,bench,5,80
2017-10-17,bench,6,80
2017-10-17,bench,7,80
2017-10-17,bench,8,80
2017-10-17,bench,5,70
2017-10-17,bench,5,70
2017-10-14,deadlift,6,95
2017-10-14,deadlift,5,115
2017-10-14,deadlift,3,135
2017-10-14,deadlift,4,135
2017-10-14,deadlift,4,135
2017-10-14,deadlift,4,135
2017-10-14,deadlift,5,105
2017-10-14,deadlift,5,105
2017-10-14,squat,8,45
2017-10-14,squat,7,85
2017-10-14,squat,5,105
2017-10-14,squat,3,125
2017-10-14,squat,4,125
2017-10-14,squat,4,125
2017-10-14,squat,4,125
2017-10-14,squat,4,95
2017-10-14,squat,4,95
2017-10-13,bench,10,45
2017-10-13,bench,6,70
2017-10-13,bench,6,75
2017-10-13,bench,4,80
2017-10-13,bench,4,80
2017-10-13,bench,4,80
2017-10-13,bench,6,80
2017-10-10,deadlift,7,85
2017-10-10,deadlift,6,105
2017-10-10,deadlift,4,125
2017-10-10,deadlift,5,125
2017-10-10,deadlift,5,125
2017-10-10,deadlift,5,125
2017-10-10,deadlift,5,125
2017-10-10,deadlift,5,95
2017-10-10,deadlift,5,95
2017-10-9,squat,8,45
2017-10-9,squat,5,85
2017-10-9,squat,5,105
2017-10-9,squat,4,120
2017-10-9,squat,5,120
2017-10-9,squat,5,120
2017-10-9,squat,5,120
2017-10-9,squat,5,80
2017-10-9,squat,5,85
2017-10-9,squat,4,90
2017-10-8,bench,8,45
2017-10-8,bench,6,65
2017-10-8,bench,5,75
2017-10-8,bench,4,80
2017-10-8,bench,5,80
2017-10-8,bench,5,80
2017-10-8,bench,5,80
2017-10-8,bench,5,65
2017-10-8,bench,5,70
2017-10-6,deadlift,8,75
2017-10-6,deadlift,7,95
2017-10-6,deadlift,5,120
2017-10-6,deadlift,4,125
2017-10-6,deadlift,4,125
2017-10-6,deadlift,4,125
2017-10-6,squat,8,45
2017-10-6,squat,5,85
2017-10-6,squat,5,100
2017-10-6,squat,5,110
2017-10-6,squat,4,115
2017-10-6,squat,5,115
2017-10-6,squat,5,115
2017-10-6,squat,5,115
2017-10-6,bench,10,45
2017-10-6,bench,8,65
2017-10-6,bench,8,75
2017-10-6,bench,5,80
2017-10-6,bench,5,80
2017-10-6,bench,5,80
2017-10-6,bench,5,80
2017-10-6,bench,5,80
2017-10-6,bench,4,80
2017-10-3,deadlift,7,85
2017-10-3,deadlift,5,105
2017-10-3,deadlift,4,120
2017-10-3,deadlift,5,120
2017-10-3,deadlift,5,120
2017-10-3,deadlift,5,120
2017-10-3,squat,8,45
2017-10-3,squat,5,85
2017-10-3,squat,5,100
2017-10-3,squat,4,110
2017-10-3,squat,5,110
2017-10-3,squat,5,110
2017-10-3,squat,5,110
2017-10-1,bench,10,45
2017-10-1,bench,6,60
2017-10-1,bench,5,75
2017-10-1,bench,4,80
2017-10-1,bench,4,80
2017-10-1,bench,4,80
2017-10-1,bench,4,80
2017-10-1,bench,4,80
2017-9-29,deadlift,8,65
2017-9-29,deadlift,5,100
2017-9-29,deadlift,5,110
2017-9-29,deadlift,5,115
2017-9-29,deadlift,4,115
2017-9-29,squat,10,45
2017-9-29,squat,5,85
2017-9-29,squat,5,95
2017-9-29,squat,5,100
2017-9-29,squat,5,105
2017-9-29,squat,5,105
2017-9-28,bench,8,45
2017-9-28,bench,6,70
2017-9-28,bench,5,80
2017-9-28,bench,5,80
2017-9-28,bench,4,80
2017-9-28,bench,4,80
2017-9-28,bench,4,80
2017-9-26,deadlift,7,65
2017-9-26,deadlift,5,95
2017-9-26,deadlift,5,100
2017-9-26,deadlift,5,105
2017-9-26,deadlift,5,110
2017-9-25,squat,5,45
2017-9-25,squat,5,85
2017-9-25,squat,5,85
2017-9-25,squat,5,85
2017-9-25,squat,5,85
2017-9-25,bench,10,45
2017-9-25,bench,6,65
2017-9-25,bench,6,70
2017-9-25,bench,6,70
2017-9-25,bench,4,75
2017-9-22,squat,10,45
2017-9-22,squat,5,95
2017-9-22,squat,5,100
2017-9-22,squat,5,105
2017-9-22,squat,5,110
2017-9-22,squat,5,115
2017-9-22,squat,5,75
2017-9-20,deadlift,10,40
2017-9-20,deadlift,5,85
2017-9-20,deadlift,6,90
2017-9-20,deadlift,6,100
2017-9-20,deadlift,6,115
2017-9-20,bench,10,45
2017-9-20,bench,5,75
2017-9-20,bench,5,75
2017-9-20,bench,5,75
2017-9-20,bench,7,75
2017-9-13,squat,10,45
2017-9-13,squat,5,95
2017-9-13,squat,5,95
2017-9-13,squat,5,95
2017-9-13,squat,5,95
2017-9-13,squat,7,95
2017-9-13,bench,10,45
2017-9-13,bench,5,75
2017-9-13,bench,6,75
2017-9-13,bench,7,75
2017-9-13,bench,7,75
2017-9-13,bench,7,75
2017-8-29,squat,10,45
2017-8-29,squat,7,95
2017-8-29,squat,5,120
2017-8-29,squat,5,120
2017-8-29,squat,5,120
2017-8-29,squat,5,120
2017-8-29,squat,5,120
2017-8-29,squat,5,85
2017-8-29,bench,10,45
2017-8-29,bench,8,75
2017-8-29,bench,7,80
2017-8-29,bench,7,80
2017-8-29,bench,7,80
2017-8-29,bench,7,80
2017-8-29,bench,7,80
2017-8-29,bench,5,70
2017-8-25,squat,10,45
2017-8-25,squat,7,95
2017-8-25,squat,5,115
2017-8-25,squat,5,120
2017-8-25,squat,5,120
2017-8-25,squat,5,120
2017-8-25,squat,5,120
2017-8-25,squat,5,85
2017-8-25,squat,5,85
2017-8-25,bench,10,45
2017-8-25,bench,8,75
2017-8-25,bench,5,80
2017-8-25,bench,5,80
2017-8-25,bench,5,80
2017-8-25,bench,5,80
2017-8-25,bench,5,70
2017-8-25,bench,5,70
2017-8-22,deadlift,5,95
2017-8-22,deadlift,5,115
2017-8-22,deadlift,4,135
2017-8-22,deadlift,4,135
2017-8-20,squat,10,45
2017-8-20,squat,6,95
